championship_name,event__name,round_name,rank,bib,nme,noc,total
2025 Shotgun World Championship,Trap Women,Qualification,46,1472,MARIRHI Yasmine,MAR,107
2025 Shotgun World Championship,Trap Women,Qualification,47,1433,ALHAWAL Sarah,KUW,107
2025 Shotgun World Championship,Trap Women,Qualification,48,1312,RUANO OLIVA Adriana,GUA,106
2025 Shotgun World Championship,Trap Women,Qualification,49,1395,MIYASAKA Nanami,JPN,106
2025 Shotgun World Championship,Trap Women,Qualification,50,1195,ELSAYED Mariam Tarek,EGY,106
2025 Shotgun World Championship,Trap Women,Qualification,51,1406,IBRAGIMOVA Eleonora,KAZ,106
2025 Shotgun World Championship,Trap Women,Qualification,52,1572,BERMUDEZ LATORRE Ana Sofia,PUR,106
2025 Shotgun World Championship,Trap Women,Qualification,53,1262,SEWARD Ellie,GBR,105
2025 Shotgun World Championship,Trap Women,Qualification,54,1690,KIZILSU Dilara Bedia,TUR,105
2025 Shotgun World Championship,Trap Women,Qualification,55,1099,VANDERTUIN Mackenzie Jo,CAN,105
2025 Shotgun World Championship,Trap Women,Qualification,56,1145,IERIDES Andi,CYP,103
2025 Shotgun World Championship,Trap Women,Qualification,57,1259,HALL Lucy Charlotte,GBR,103
2025 Shotgun World Championship,Trap Women,Qualification,58,1582,ALBINALI Metha Hamad,QAT,103
2025 Shotgun World Championship,Trap Women,Qualification,59,1283,HALWAX Nadine,GER,102
2025 Shotgun World Championship,Trap Women,Qualification,60,1163,MRNOVA Adela,CZE,101
2025 Shotgun World Championship,Trap Women,Qualification,61,1040,JAFAROVA Narmin,AZE,101
2025 Shotgun World Championship,Trap Women,Qualification,62,1338,GUPTA Kirti,IND,101
2025 Shotgun World Championship,Trap Women,Qualification,63,1286,WEBER Sofia,GER,100
2025 Shotgun World Championship,Trap Women,Qualification,64,1410,SHANTEKOVA Leila,KAZ,100
2025 Shotgun World Championship,Trap Women,Qualification,65,1405,DOSMAGAMBETOVA Aizhan,KAZ,100
2025 Shotgun World Championship,Trap Women,Qualification,66,1041,JAMALOVA Aydan,AZE,99
2025 Shotgun World Championship,Trap Women,Qualification,67,1712,BULHAKOVA Nadiia,UKR,99
2025 Shotgun World Championship,Trap Women,Qualification,68,1098,SCOLA Madelene Rose,CAN,97
2025 Shotgun World Championship,Trap Women,Qualification,69,1615,TOPOLOVEC Tea,SLO,97
2025 Shotgun World Championship,Trap Women,Qualification,70,1147,KOUKKOULLI Annita,CYP,96
2025 Shotgun World Championship,Trap Women,Qualification,71,1580,AL-KHALAF Kholoud Hassan,QAT,94
2025 Shotgun World Championship,Trap Women,Qualification,72,1325,TOEMOER-TONES Petra Anna,HUN,92
2025 Shotgun World Championship,Trap Women,Qualification,73,1097,MEYER Cynthia,CAN,81
