championship_name,event__name,round_name,rank,bib,nme,noc,total
2023 Asian Championship,10M Air Rifle Women,Qualification,23,1293,AMINI POZVEH Fatemeh,IRI,626.9
2023 Asian Championship,10M Air Rifle Women,Qualification,24,1600,PARK Sunmin,KOR,626.6
2023 Asian Championship,10M Air Rifle Women,Qualification,25,1333,NOBATA Misaki,JPN,626.5
2023 Asian Championship,10M Air Rifle Women,Qualification,26,1223,SADANGI Shriyanka,IND,626.2
2023 Asian Championship,10M Air Rifle Women,Qualification,27,1703,CHULUUNBADRAKH Narantuya,MGL,626.2
2023 Asian Championship,10M Air Rifle Women,Qualification,28,1955,PHI Thanh Thao,VIE,626.2
2023 Asian Championship,10M Air Rifle Women,Qualification,29,1708,GANKHUYAG Nandinzaya,MGL,625.7
2023 Asian Championship,10M Air Rifle Women,Qualification,30,1926,KOBILJONOVA Dilafruz,UZB,625.4
2023 Asian Championship,10M Air Rifle Women,Qualification,34,1112,DHIYAANISA Audrey Zahra,INA,624.3
2023 Asian Championship,10M Air Rifle Women,Qualification,35,1896,SUNG Yu-Ting,TPE,624.0
2023 Asian Championship,10M Air Rifle Women,Qualification,36,1292,AHMADI Elaheh,IRL,623.7
2023 Asian Championship,10M Air Rifle Women,Qualification,37,1374,GRIGORYEVA Anastassiya,KAZ,623.2
2023 Asian Championship,10M Air Rifle Women,Qualification,38,1849,SASTWEJ Chanittha,THA,622.9
2023 Asian Championship,10M Air Rifle Women,Qualification,39,1505,KANG Dayeon,KOR,622.9
2023 Asian Championship,10M Air Rifle Women,Qualification,40,1898,TSAI Yi-Ting,TPE,622.7
2023 Asian Championship,10M Air Rifle Women,Qualification,41,1712,OLZVOIBAATAR Yanjinkham,MGL,622.7
2023 Asian Championship,10M Air Rifle Women,Qualification,42,1005,KOLY Kamrun,BAN,622.7
2023 Asian Championship,10M Air Rifle Women,Qualification,43,1449,TALANTBEKOVA Aruuke,KGZ,622.6
2023 Asian Championship,10M Air Rifle Women,Qualification,44,1003,CHOWDHURY Jafirah,BAN,622.5
2023 Asian Championship,10M Air Rifle Women,Qualification,45,1330,MIURA Rio,JPN,622.1
2023 Asian Championship,10M Air Rifle Women,Qualification,46,1320,HIRATA Shiori,JPN,621.1
2023 Asian Championship,10M Air Rifle Women,Qualification,47,1113,FADILLAH Masayyu Putri,INA,620.6
2023 Asian Championship,10M Air Rifle Women,Qualification,48,1332,NAKAGUCHI Haruka,JPN,620.3
2023 Asian Championship,10M Air Rifle Women,Qualification,49,1872,CHEN Chi,TPE,620.0
2023 Asian Championship,10M Air Rifle Women,Qualification,50,1319,FUJIEDA Otoha,JPN,619.1
2023 Asian Championship,10M Air Rifle Women,Qualification,51,1446,KUBANYCHBEKOVA Kanykei,KGZ,618.4
2023 Asian Championship,10M Air Rifle Women,Qualification,52,1684,BUDRUDDIN Alia Husna Binti,MAS,617.8
2023 Asian Championship,10M Air Rifle Women,Qualification,54,1691,MOHAMED TAIBI Nur Suryani,MAS,616.5
2023 Asian Championship,10M Air Rifle Women,Qualification,55,1918,TAHLAK Yasmin,UAE,616.4
2023 Asian Championship,10M Air Rifle Women,Qualification,56,1742,AL KHALILIAIAnoud Abdullah Hamed,OMA,615.4
2023 Asian Championship,10M Air Rifle Women,Qualification,57,1707,ERDENECHULUUN Enkhmaa,MGL,614.1
2023 Asian Championship,10M Air Rifle Women,Qualification,58,1728,NEPAL Sushmita,NEP,607.0
2023 Asian Championship,10M Air Rifle Women,Qualification,59,1737,AL BALUSHI Zahra,OMA,601.3
2023 Asian Championship,50M Rifle 3 Positions Women,Final,1,1564,LEE Eunseo,KOR,468.5
2023 Asian Championship,50M Rifle 3 Positions Women,Final,2,1035,HAN Jiayu,CHN,463.3
2023 Asian Championship,50M Rifle 3 Positions Women,Final,3,1080,XIA Siyu,CHN,453.3
2023 Asian Championship,50M Rifle 3 Positions Women,Final,4,1223,SADANGI Shriyanka,IND,440.5
2023 Asian Championship,50M Rifle 3 Positions Women,Final,5,1359,ALTUKHOVA Arina,KAZ,429.8
2023 Asian Championship,50M Rifle 3 Positions Women,Final,6,1151,CHOUKSEY Ashi,IND,417.4
2023 Asian Championship,50M Rifle 3 Positions Women,Final,7,1212,PODDER Ayushi,IND,407.5
2023 Asian Championship,50M Rifle 3 Positions Women,Final,8,1458,BAE Sanghee,KOR,404.4
2023 Asian Championship,50M Rifle 3 Positions Women,Qualification,1,1228,SAMRA Sift Kaur,IND,592-39x
2023 Asian Championship,50M Rifle 3 Positions Women,Qualification,2,1151,CHOUKSEY Ashi,IND,591-38x
2023 Asian Championship,50M Rifle 3 Positions Women,Qualification,4,1359,ALTUKHOVA Arina,KAZ,590-31x
2023 Asian Championship,50M Rifle 3 Positions Women,Qualification,5,1458,BAE Sanghee,KOR,589-31x
2023 Asian Championship,50M Rifle 3 Positions Women,Qualification,6,1223,SADANGI Shriyanka,IND,588-29x
2023 Asian Championship,50M Rifle 3 Positions Women,Qualification,8,1564,LEE Eunseo,KOR,587-31x
2023 Asian Championship,50M Rifle 3 Positions Women,Qualification,9,1212,PODDER Ayushi,IND,587-29x
2023 Asian Championship,50M Rifle 3 Positions Women,Qualification,10,1180,KAUSHIK Manini,IND,585-28x
2023 Asian Championship,50M Rifle 3 Positions Women,Qualification,12,1691,MOHAMED TAIBI Nur,MAS,585-25x
2023 Asian Championship,50M Rifle 3 Positions Women,Qualification,15,1292,AHMADI Elaheh,IRL,584-29x
2023 Asian Championship,50M Rifle 3 Positions Women,Qualification,16,1321,HORINOUCHI Ai,JPN,584-27x
2023 Asian Championship,50M Rifle 3 Positions Women,Qualification,17,1374,GRIGORYEVA Anastassiya,KAZ,584-24x
2023 Asian Championship,50M Rifle 3 Positions Women,Qualification,18,1519,KIM Jehee,KOR,583-29x
2023 Asian Championship,50M Rifle 3 Positions Women,Qualification,19,1320,HIRATA Shiori,JPN,583-28x
2023 Asian Championship,50M Rifle 3 Positions Women,Qualification,20,1810,VELOSO Martina Lindsay,SGP,82-27x
2023 Asian Championship,50M Rifle 3 Positions Women,Qualification,23,1329,MATSUMOTO Yasuyo,JPN,581-30x
2023 Asian Championship,50M Rifle 3 Positions Women,Qualification,24,1342,SHIMIZU Ayano,JPN,581-26x
2023 Asian Championship,50M Rifle 3 Positions Women,Qualification,26,1301,KARAMZADEH Fatemeh,IRL,581-22x
2023 Asian Championship,50M Rifle 3 Positions Women,Qualification,27,1091,ZHANG Qiongyue,CHN,80-30x
2023 Asian Championship,50M Rifle 3 Positions Women,Qualification,28,1600,PARK Sunmin,KOR,80-25x
2023 Asian Championship,50M Rifle 3 Positions Women,Qualification,29,1112,DHIYAANISA Audrey Zahra,INA,579-26x
2023 Asian Championship,50M Rifle 3 Positions Women,Qualification,30,1837,CHOTPHIBUNSIN Thanyalak,THA,578-27x
2023 Asian Championship,50M Rifle 3 Positions Women,Qualification,31,1622,YOO Seo Young,KOR,577-19x
2023 Asian Championship,50M Rifle 3 Positions Women,Qualification,32,1772,ACUNA Amparo Teresa,PHI,576-19x
2023 Asian Championship,50M Rifle 3 Positions Women,Qualification,34,1293,AMINI POZVEH Fatemeh,IRL,574-23x
2023 Asian Championship,50M Rifle 3 Positions Women,Qualification,35,1310,SOLEIMANIJAFARABAD,IRI,573-22x
2023 Asian Championship,50M Rifle 3 Positions Women,Qualification,36,1684,BUDRUDDIN Alia Husna Binti,MAS,572-17x
2023 Asian Championship,50M Rifle 3 Positions Women,Qualification,37,1896,SUNG Yu-Ting,TPE,570-13x
2023 Asian Championship,50M Rifle 3 Positions Women,Qualification,38,1955,PHI Thanh Thao __ Team Member ASG Asian Games AsR Asian Record,VIE,569-20x
2023 Asian Championship,Skeet Women,Final,1,1078,WEI Meng BORO HERO,CHN,54
2023 Asian Championship,Skeet Women,Final,2,1032,GAO,CHN,53
2023 Asian Championship,Skeet Women,Final,3,1045,JIANG Bann),CHN,4
2023 Asian Championship,Skeet Women,Final,4,1493,JANG Kookhee BEEO,KOR,31
2023 Asian Championship,Skeet Women,Final,5,1399,ORYNBAY,KAZ,18
2023 Asian Championship,Skeet Women,Final,6,1400,PANARINA ga,KAZ,10
2023 Asian Championship,Skeet Women,Qualification,1,1045,JIANG Yiting,CHN,6
2023 Asian Championship,Skeet Women,Qualification,2,1078,WEIMeng,CHN,5
2023 Asian Championship,Skeet Women,Qualification,3,1493,JANG Kookhee,KOR,121
2023 Asian Championship,Skeet Women,Qualification,4,1032,GAO Jinmei,CHN,119
2023 Asian Championship,Skeet Women,Qualification,5,1399,ORYNBAY Assem,KAZ,2
2023 Asian Championship,Skeet Women,Qualification,6,1400,PANARINA Olga,KAZ,1
2023 Asian Championship,Skeet Women,Qualification,7,1841,JIEWCHALOEMMIT Sutiya,THA,112
2023 Asian Championship,Skeet Women,Qualification,8,1839,IMPRASERTSUK lsarapa,THA,111
2023 Asian Championship,Skeet Women,Qualification,9,1662,AL SHAMAA Eman,KUW,111
2023 Asian Championship,Skeet Women,Qualification,10,1792,AL SHARSHANI Reem,QAT,110
2023 Asian Championship,Skeet Women,Qualification,12,1393,MOLCHANOVA Anastassiya,KAZ,109
2023 Asian Championship,Skeet Women,Qualification,15,1239,SEKHON Ganemat,IND,108
2023 Asian Championship,Skeet Women,Qualification,16,1655,ALMOHAMMAD Afrah,KUW,107
2023 Asian Championship,Skeet Women,Qualification,17,1241,SHAKTAWAT Karttiki Singh,IND,107
2023 Asian Championship,Skeet Women,Qualification,18,1157,DHALIWAL Parinaaz,IND,107
2023 Asian Championship,Skeet Women,Qualification,19,1220,RATHORE Darshna,IND,106
2023 Asian Championship,Skeet Women,Qualification,20,1855,SUTARPORN Nutchaya,THA,106
2023 Asian Championship,Skeet Women,Qualification,21,1457,ANI Ji,KOR,106
2023 Asian Championship,Skeet Women,Qualification,22,1510,KIM Chaeeun,KOR,105
2023 Asian Championship,Skeet Women,Qualification,23,1335,ORIHARA Rika,JPN,102
2023 Asian Championship,Skeet Women,Qualification,24,1796,MOHAMMED Hajar Ghulam,QAT,101
2023 Asian Championship,Skeet Women,Qualification,25,1327,KOJIMA Yuka,JPN,99
2023 Asian Championship,Skeet Women,Qualification,26,1748,AL NOFALI Najah Abdul Karim Anmed,OMA,98
2023 Asian Championship,Skeet Women,Qualification,27,1665,AL ZAABI Fatema,KUW,94
2023 Asian Championship,Skeet Women,Qualification,28,1558,KWON Soyoung,KOR,47
2023 Asian Championship,Trap Women,Final,1,1672,BASSIL Ray BEROE SEGEO SERED BR Be,LBN,40
2023 Asian Championship,Trap Women,Final,2,1465,CHO Seonah BEROR SEGRE BEEOO BORO BORO,KOR,37
2023 Asian Championship,Trap Women,Final,3,1073,WANG Xiaojing BERGER BEEOR OBOE,CHN,31
2023 Asian Championship,Trap Women,Final,4,1889,LIN Yi Chun BEGG EOD,TPE,27
2023 Asian Championship,Trap Women,Final,5,1368,DMITRIYENKO Mariya OMNCDO,KAZ,20
2023 Asian Championship,Trap Women,Final,6,1092,ZHANG ingiu Teend §BGEF2ZCE,CHN,16
2023 Asian Championship,Trap Women,Qualification - Day 2,1,1672,BASSIL Ray,LBN,114
2023 Asian Championship,Trap Women,Qualification - Day 2,2,1073,WANG Xiaojing,CHN,2
2023 Asian Championship,Trap Women,Qualification - Day 2,3,1092,ZHANG Xingiu,CHN,1
2023 Asian Championship,Trap Women,Qualification - Day 2,4,1889,LIN Yi Chun,TPE,1
2023 Asian Championship,Trap Women,Qualification - Day 2,5,1465,CHO Seonah,KOR,0
2023 Asian Championship,Trap Women,Qualification - Day 2,6,1368,DMITRIYENKO Mariya,KAZ,108
2023 Asian Championship,Trap Women,Qualification - Day 2,7,1190,KUMARI Rajeshwari,IND,108
2023 Asian Championship,Trap Women,Qualification - Day 2,8,1152,CHOWDHARY Shagun,IND,107
2023 Asian Championship,Trap Women,Qualification - Day 2,9,1561,LEE BoNa,KOR,106
2023 Asian Championship,Trap Women,Qualification - Day 2,10,1215,RAJAK Preeti,IND,103
2023 Asian Championship,Trap Women,Qualification - Day 2,12,1653,ALHAWAL Shahad,KUW,102
2023 Asian Championship,Trap Women,Qualification - Day 2,14,1892,LIU Wan-Yu,TPE,101
2023 Asian Championship,Trap Women,Qualification - Day 2,15,1369,DOSMAGAMBETOVA Aizhan,KAZ,100
2023 Asian Championship,Trap Women,Qualification - Day 2,16,1674,KORBAN Lea,LBN,99
2023 Asian Championship,Trap Women,Qualification - Day 2,17,1181,KEER Manisha,IND,98
2023 Asian Championship,Trap Women,Qualification - Day 2,18,1049,LI Qingnian,CHN,98
2023 Asian Championship,Trap Women,Qualification - Day 2,19,1508,KIM Bokyung,KOR,97
2023 Asian Championship,Trap Women,Qualification - Day 2,20,1304,PARVARESH,NIA,95
2023 Asian Championship,Trap Women,Qualification - Day 2,21,1169,HARIS Sabeera Haris,IND,94
2023 Asian Championship,Trap Women,Qualification - Day 2,22,1567,LEE Hwajin,KOR,94
2023 Asian Championship,Trap Women,Qualification - Day 2,23,1411,SARMANOVA Nargiza,KAZ,91
2023 Asian Championship,Trap Women,Qualification - Day 2,24,1938,HOANG,THI,88
2023 Asian Championship,Trap Women,Qualification - Day 2,25,1857,VIRAVAIDYA Nanpapas,THA,87
2023 Asian Championship,Trap Women,Qualification - Day 2,26,1852,SRESTHAPORN Thitithan,THA,86
2023 Asian Championship,Trap Women,Qualification - Day 2,27,1751,AL SALTI Rabah,OMA,85
2023 Asian Championship,Trap Women,Qualification - Day 2,28,1850,SRESTHAPORN Salisa,THA,83
2023 Asian Championship,Trap Women,Qualification - Day 2,29,1516,KIM Haneul,KOR,82
2023 Asian Championship,Trap Women,Qualification - Day 2,30,1646,ABDULMALIK Hajar,KUW,82
2023 Asian Championship,Trap Women,Qualification - Day 2,31,1838,IAWPUKDEEKUL Orathai,THA,80
2025 Asian Championship,10M Air Pistol Men,Final,1,1056,HU Kai,CHN,241.6
2025 Asian Championship,10M Air Pistol Men,Final,2,1514,HONG Suhyeon,KOR,239.0
2025 Asian Championship,10M Air Pistol Men,Final,3,1309,JOHARIKHOU Amir,IRI,216.8
2025 Asian Championship,10M Air Pistol Men,Final,4,1441,RAKHIMZHAN Valeriy,KAZ,195.1
2025 Asian Championship,10M Air Pistol Men,Final,5,1848,KAMALOV Mukhammad,UZB,173.3
2025 Asian Championship,10M Air Pistol Men,Final,6,1213,JAIN Anmol,IND,155.1
2025 Asian Championship,10M Air Pistol Men,Final,7,1645,WONG Guanjie Johnathan,MAS,134.8
2025 Asian Championship,10M Air Pistol Men,Final,8,1803,HSIEH Hsiang-Chen,TPE,115.1
2025 Asian Championship,10M Air Pistol Men,Qualification,1,1248,SHARMA Amit,IND,588-24x
2025 Asian Championship,10M Air Pistol Men,Qualification,2,1441,RAKHIMZHAN Valeriy,KAZ,585-27x
2025 Asian Championship,10M Air Pistol Men,Qualification,3,1056,HU Kai,CHN,585-23x
2025 Asian Championship,10M Air Pistol Men,Qualification,4,1272,TOMAR Varun,IND,584-24x
2025 Asian Championship,10M Air Pistol Men,Qualification,5,1309,JOHARIKHOU Amir,IRI,582-27x
2025 Asian Championship,10M Air Pistol Men,Qualification,6,1645,WONG Guanjie Johnathan,MAS,581-27x
2025 Asian Championship,10M Air Pistol Men,Qualification,7,1803,HSIEH Hsiang-Chen,TPE,581-18x
2025 Asian Championship,10M Air Pistol Men,Qualification,8,1514,HONG Suhyeon,KOR,580-22x
2025 Asian Championship,10M Air Pistol Men,Qualification,9,1213,JAIN Anmol,IND,580-17x
2025 Asian Championship,10M Air Pistol Men,Qualification,10,1848,KAMALOV Mukhammad,UZB,580-17x
2025 Asian Championship,10M Air Pistol Men,Qualification,11,1308,GOLKHANDAN Vahid,IRI,580-17x
2025 Asian Championship,10M Air Pistol Men,Qualification,12,1069,YOU Changjie,CHN,580-12x
2025 Asian Championship,10M Air Pistol Men,Qualification,13,1228,MALRA Aditya,IND,579-20x
2025 Asian Championship,10M Air Pistol Men,Qualification,14,1071,ZHANG Yifan,CHN,579-16x
2025 Asian Championship,10M Air Pistol Men,Qualification,15,1858,SVECHNIKOV Vladimir,UZB,578-21x
2025 Asian Championship,10M Air Pistol Men,Qualification,16,1540,LEE Wonho,KOR,578-17x
2025 Asian Championship,10M Air Pistol Men,Qualification,17,1807,LIN Wei-Chieh,TPE,578-12x
2025 Asian Championship,10M Air Pistol Men,Qualification,18,1699,JOSEPH Gulfam,PAK,577-22x
2025 Asian Championship,10M Air Pistol Men,Qualification,19,1327,NAKAYAMA Junnosuke,JPN,576-17x
2025 Asian Championship,10M Air Pistol Men,Qualification,20,1326,IWASA Masaki,JPN,576-16x
2025 Asian Championship,10M Air Pistol Men,Qualification,21,1194,CHAUDHARY Saurabh,IND,576-15x
2025 Asian Championship,10M Air Pistol Men,Qualification,22,1476,TOKMOKOV Askat,KGZ,575-15x
2025 Asian Championship,10M Air Pistol Men,Qualification,23,1416,IMANKULOV Eldar,KAZ,574-19x
2025 Asian Championship,10M Air Pistol Men,Qualification,24,1669,SHIRGAL Buyanzaya,MGL,574-18x
2025 Asian Championship,10M Air Pistol Men,Qualification,25,1664,ENKHTAIVAN Davaakhuu,MGL,574-15x
2025 Asian Championship,10M Air Pistol Men,Qualification,26,1878,NGUYEN Dinh Thanh,VIE,574-13x
2025 Asian Championship,10M Air Pistol Men,Qualification,27,1560,ALANAZI Atallah Nidaa K,KSA,573-17x
2025 Asian Championship,10M Air Pistol Men,Qualification,28,1882,PHAN Cong Minh,VIE,572-16x
2025 Asian Championship,10M Air Pistol Men,Qualification,29,1881,PHAM Quang Huy,VIE,571-19x
2025 Asian Championship,10M Air Pistol Men,Qualification,30,1305,FOROUGHI Javad,IRI,571-18x
2025 Asian Championship,10M Air Pistol Men,Qualification,31,1475,RODIONOV Ruslan,KGZ,571-15x
2025 Asian Championship,10M Air Pistol Men,Qualification,32,1876,LAI Cong Minh,VIE,570-15x
2025 Asian Championship,10M Air Pistol Men,Qualification,33,1409,CHIRYUKIN Nikita,KAZ,570-12x
2025 Asian Championship,10M Air Pistol Men,Qualification,34,1695,AHMED Shahzaib,PAK,569-13x
2025 Asian Championship,10M Air Pistol Men,Qualification,35,1800,CHANG Lu,TPE,568-19x
2025 Asian Championship,10M Air Pistol Men,Qualification,36,1604,ALNMSHAN Hamad,KUW,568-18x
2025 Asian Championship,10M Air Pistol Men,Qualification,37,1573,ALSAHLI Naif,KSA,568-15x
2025 Asian Championship,10M Air Pistol Men,Qualification,38,1428,MAKHNYOV Yaroslav,KAZ,568-13x
2025 Asian Championship,10M Air Pistol Men,Qualification,39,1512,BANG Jaehyun,KOR,568-12x
2025 Asian Championship,10M Air Pistol Men,Qualification,40,1681,AL HINAI Salim,OMA,566-8x
2025 Asian Championship,10M Air Pistol Men,Qualification,41,1559,ALAMRI Mohammed Mana M,KSA,564-16x
2025 Asian Championship,10M Air Pistol Men,Qualification,42,1639,CHEAH Zen Hong,MAS,562-15x
2025 Asian Championship,10M Air Pistol Men,Qualification,43,1563,ALDOSARI Safar Mohammed S,KSA,562-11x
2025 Asian Championship,10M Air Pistol Men,Qualification,44,1566,ALMUTAIRI Fahad Faris O,KSA,561-17x
2025 Asian Championship,10M Air Pistol Men,Qualification,45,1644,WAN MUSTAZA Wan Muhamad Syafiq,MAS,560-10x
2025 Asian Championship,10M Air Pistol Men,Qualification,46,1474,MUSAEV Munarbek Useinbekovich,KGZ,559-10x
2025 Asian Championship,10M Air Pistol Men,Qualification,47,1668,PUREVDORJ Tergel,MGL,556-10x
2025 Asian Championship,10M Air Pistol Men,Qualification,48,1473,ERKINBAEV Sanzharbek,KGZ,553-12x
2025 Asian Championship,25M Rapid Fire Pistol Men,Final,1,1064,SU Lianbofan,CHN,36
2025 Asian Championship,25M Rapid Fire Pistol Men,Final,2,1184,ANISH Anish,IND,35
2025 Asian Championship,25M Rapid Fire Pistol Men,Final,3,1532,LEE Jaekyoon,KOR,23
2025 Asian Championship,25M Rapid Fire Pistol Men,Final,4,1551,YOON Seoyeong,KOR,20
2025 Asian Championship,25M Rapid Fire Pistol Men,Final,5,1261,SINGH Adarsh,IND,15
2025 Asian Championship,25M Rapid Fire Pistol Men,Final,6,1515,HONG Sukjin,KOR,11
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,1,1532,LEE Jaekyoon,KOR,585-20x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,2,1261,SINGH Adarsh,IND,585-20x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,3,1064,SU Lianbofan,CHN,583-23x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,4,1184,ANISH Anish,IND,583-21x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,5,1515,HONG Sukjin,KOR,582-14x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,6,1551,YOON Seoyeong,KOR,581-22x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,7,1664,ENKHTAIVAN Davaakhuu,MGL,579-22x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,8,1253,SHEKHAWAT Bhavesh,IND,579-20x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,9,1874,HA Minh Thanh,VIE,578-21x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,10,1068,YAO Jianan,CHN,576-18x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,11,1409,CHIRYUKIN Nikita,KAZ,575-18x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,12,1066,WANG Shiwen,CHN,574-23x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,13,1256,SHEKHAWAT Pradeep Singh,IND,574-22x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,14,1331,YOSHIOKA Dai,JPN,574-18x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,15,1696,BASHIR Ghulam Mustafa,PAK,574-18x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,16,1330,TAKEUCHI Hibiki,JPN,574-17x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,17,1683,AL KHATRI Yousuf Amur Ali,OMA,573-15x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,18,1224,KUMAR Neeraj,IND,570-17x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,19,1638,AMIR HASAN Hasli Izwan,MAS,569-20x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,20,1109,YULIANTO Anang,INA,567-13x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,21,1882,PHAN Cong Minh,VIE,566-11x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,22,1108,SUTEJA Dewa Putu Yadi,INA,563-15x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,23,1883,TRAN CONG Hieu,VIE,561-17x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,24,1881,PHAM Quang Huy,VIE,560-13x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,25,1084,CHEN Haohui,HKG,558-8x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,26,1428,MAKHNYOV Yaroslav,KAZ,557-14x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,27,1455,YUNUSMETOV Ruslan,KAZ,555-10x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,28,1669,SHIRGAL Buyanzaya,MGL,555-9x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,29,1680,AL BALUSHI Muad,OMA,554-18x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,30,1703,TABBASUM Maqbool,PAK,549-12x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,31,1663,ENKHTAIVAN Badamgarav,MGL,549-7x
2025 Asian Championship,10M Air Rifle Men,Final,1,1443,SATPAYEV Islam,KAZ,250.1
2025 Asian Championship,10M Air Rifle Men,Final,2,1061,LU Dingke,CHN,249.8
2025 Asian Championship,10M Air Rifle Men,Final,3,1544,PARK Hajun,KOR,228.7
2025 Asian Championship,10M Air Rifle Men,Final,4,1239,PATIL Rudrankksh Balasaheb,IND,207.6
2025 Asian Championship,10M Air Rifle Men,Final,5,1188,BABUTA Arjun,IND,185.8
2025 Asian Championship,10M Air Rifle Men,Final,6,1058,LI Xianhao,CHN,164.6
2025 Asian Championship,10M Air Rifle Men,Final,7,1328,OKADA Naoya,JPN,144.3
2025 Asian Championship,10M Air Rifle Men,Final,8,1311,NEKOUNAM Amirmohammad,IRI,123.3
2025 Asian Championship,10M Air Rifle Men,Qualification,1,1239,PATIL Rudrankksh Balasaheb,IND,632.3
2025 Asian Championship,10M Air Rifle Men,Qualification,2,1058,LI Xianhao,CHN,632.3
2025 Asian Championship,10M Air Rifle Men,Qualification,3,1443,SATPAYEV Islam,KAZ,631.7
2025 Asian Championship,10M Air Rifle Men,Qualification,4,1188,BABUTA Arjun,IND,631.6
2025 Asian Championship,10M Air Rifle Men,Qualification,5,1311,NEKOUNAM Amirmohammad,IRI,630.4
2025 Asian Championship,10M Air Rifle Men,Qualification,6,1544,PARK Hajun,KOR,630.3
2025 Asian Championship,10M Air Rifle Men,Qualification,7,1328,OKADA Naoya,JPN,629.6
2025 Asian Championship,10M Air Rifle Men,Qualification,8,1061,LU Dingke,CHN,629.5
2025 Asian Championship,10M Air Rifle Men,Qualification,9,1536,LEE Junhwan,KOR,628.6
2025 Asian Championship,10M Air Rifle Men,Qualification,10,1212,JADHAV Kiran Ankush,IND,628.6
2025 Asian Championship,10M Air Rifle Men,Qualification,11,1523,KIM Junghyun,KOR,628.3
2025 Asian Championship,10M Air Rifle Men,Qualification,12,1229,MANE Parth Rakesh,IND,628.2
2025 Asian Championship,10M Air Rifle Men,Qualification,13,1065,WANG Honghao,CHN,627.4
2025 Asian Championship,10M Air Rifle Men,Qualification,14,1234,MORADIYA Smit,IND,627.2
2025 Asian Championship,10M Air Rifle Men,Qualification,15,1667,NYANTAI Bayaraa,MGL,626.8
2025 Asian Championship,10M Air Rifle Men,Qualification,16,1547,SEO Junwon,KOR,626.8
2025 Asian Championship,10M Air Rifle Men,Qualification,17,1306,GHAREBAGHI Hadi,IRI,626.7
2025 Asian Championship,10M Air Rifle Men,Qualification,18,1312,NOROUZIYAN Pourya,IRI,626.2
2025 Asian Championship,10M Air Rifle Men,Qualification,19,1325,HANAKAWA Naoki,JPN,626.2
2025 Asian Championship,10M Air Rifle Men,Qualification,20,1429,MALINOVSKIY Konstantin,KAZ,625.3
2025 Asian Championship,10M Air Rifle Men,Qualification,21,1103,IZZUDDIN Afif,INA,625.3
2025 Asian Championship,10M Air Rifle Men,Qualification,22,1640,HESSLY HAFIZ Haritz Iklil Bin,MAS,624.6
2025 Asian Championship,10M Air Rifle Men,Qualification,23,1558,ALAMMARI Mesfer Aboud S,KSA,624.5
2025 Asian Championship,10M Air Rifle Men,Qualification,24,1808,SUNG Chia-Yen,TPE,623.9
2025 Asian Championship,10M Air Rifle Men,Qualification,25,1879,NGUYEN Tam Quang,VIE,623.4
2025 Asian Championship,10M Air Rifle Men,Qualification,26,1456,YURKOV Yuriy,KAZ,623.0
2025 Asian Championship,10M Air Rifle Men,Qualification,27,1102,GUSTAFIAN Fathur,INA,622.9
2025 Asian Championship,10M Air Rifle Men,Qualification,28,1850,MIRZAJONOV Sukhrobjon,UZB,622.8
2025 Asian Championship,10M Air Rifle Men,Qualification,29,1329,OSHIO Hayato,JPN,622.6
2025 Asian Championship,10M Air Rifle Men,Qualification,30,1445,SHAKHTORIN Nikita,KAZ,622.3
2025 Asian Championship,10M Air Rifle Men,Qualification,31,1826,ALYAMMAHI Salem Mohamed Rashed Khalaf,UAE,622.0
2025 Asian Championship,10M Air Rifle Men,Qualification,32,1019,ALDOSERI Khalid Mohamed Salman Duaij Khalifa,BRN,620.1
